"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","75","testUpdateMembershipType_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryUpdateITCase",""
"","77","testCreateTrainer_UserAlreadyHasTrainer","","","passed","","","IntegrationTests","IntegrationTests.TrainerServiceITCase",""
"","82","testDeleteTrainer_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainerServiceITCase",""
"","77","testDeleteUser_Success","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","89","testUpdateMembership_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipServiceITCase",""
"","47","testUpdateMembershipType_Success","","","passed","","","UnitTests","UnitTests.MembershipTypeServiceTests",""
"","39","testUpdateRoom_NameAlreadyExists","","","passed","","","UnitTests","UnitTests.TrainingRoomServiceTests",""
"","79","testFindTrainerByUserId_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryFindITCase",""
"","76","testUpdateUser_Success","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryUpdateITCase",""
"","89","testDeleteTraining_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingServiceITCase",""
"","107","testUpdateUser_Success","","","passed","","","UnitTests","UnitTests.UserRepositoryTests",""
"","84","testFindMembershipById_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryFindITCase",""
"","78","testUpdateUser_PhoneNumberAlreadyExists","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","73","testRegister_InvalidEmail","","","passed","","","IntegrationTests","IntegrationTests.AuthServiceITCase",""
"","78","testCreateTrainer_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainerServiceITCase",""
"","82","testUpdateTrainer_DublicateUserId","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryUpdateITCase",""
"","72","testCreateMembershipType_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryCreateITCase",""
"","71","testFindTrainingRoomById_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryFindITCase",""
"","48","testLogin_UserNotFound","","","passed","","","UnitTests","UnitTests.AuthServiceTests",""
"","28","testCreateRoom_Success","","","passed","","","UnitTests","UnitTests.TrainingRoomServiceTests",""
"","79","testCreateTrainer_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryCreateITCase",""
"","61","testUpdateTraining_Success","","","passed","","","UnitTests","UnitTests.TrainingServiceTests",""
"","71","testCreateRoom_NameAlreadyExists","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomServiceITCase",""
"","95","testUpdateAttendance_NotFound","","","passed","","","UnitTests","UnitTests.AttendanceRepositoryTests",""
"","70","testDeleteTrainer_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainerServiceITCase",""
"","414","testRegister_Success","","","passed","","","IntegrationTests","IntegrationTests.AuthServiceITCase",""
"","79","testCreateTrainer_DublicateUserId","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryCreateITCase",""
"","77","testDelete_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeServiceITCase",""
"","88","testUpdateMembership_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryUpdateITCase",""
"","73","testUpdateTrainingRoom_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryUpdateITCase",""
"","156","testDeleteTraining_Success","","","passed","","","UnitTests","UnitTests.TrainingRepositoryTests",""
"","87","testDeleteMembership_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipServiceITCase",""
"","85","testUpdate_NotFound","","","passed","","","IntegrationTests","IntegrationTests.AttendanceServiceITCase",""
"","102","testCreate_DuplicateExists","","","passed","","","IntegrationTests","IntegrationTests.AttendanceServiceITCase",""
"","59","testDeleteMembership_Success","","","passed","","","UnitTests","UnitTests.MembershipRepositoryTests",""
"","95","testUpdateMembership_Success","","","passed","","","UnitTests","UnitTests.MembershipServiceTests",""
"","77","testFindUserByEmail_Success","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","73","testDeleteAttendance_NotFound","","","passed","","","UnitTests","UnitTests.AttendanceRepositoryTests",""
"","92","testUpdateMembershipType_Success","","","passed","","","UnitTests","UnitTests.MembershipTypeRepositoryTests",""
"","24","testDeleteUser_UserNotFound","","","passed","","","UnitTests","UnitTests.UserServiceTests",""
"","19","testCreateMembership_Success","","","passed","","","UnitTests","UnitTests.MembershipServiceTests",""
"","24","testCreateTrainer_UserAlreadyHasTrainer","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","68","testUpdateUser_UserNotFound","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryUpdateITCase",""
"","76","testUpdateTraining_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingServiceITCase",""
"","24","testUpdateUser_Success","","","passed","","","UnitTests","UnitTests.UserServiceTests",""
"","84","testCreateMembership_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryCreateITCase",""
"","70","testUpdateRoom_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomServiceITCase",""
"","75","testDeleteMembershipType_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryDeleteITCase",""
"","31","testCreateUser_PhoneNumberAlreadyExists","","","passed","","","UnitTests","UnitTests.UserServiceTests",""
"","89","testDeleteTraining_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryDeleteITCase",""
"","70","testFindMembershipTypeById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryFindITCase",""
"","85","testUpdateAttendance_NotFound","","","passed","","","IntegrationTests","IntegrationTests.AttendanceRepositoryUpdateITCase",""
"","71","testFindUserById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","74","testCreateUser_DuplicateId","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryCreateITCase",""
"","73","testUpdateRoom_NameAlreadyExists","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomServiceITCase",""
"","23","testDeleteTrainer_NotFound","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","73","testCreate_DuplicateExists","","","passed","","","UnitTests","UnitTests.AttendanceServiceTests",""
"","72","testUpdateTrainer_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainerServiceITCase",""
"","76","testUpdateMembership_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryUpdateITCase",""
"","74","testDeleteTrainingRoom_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryDeleteITCase",""
"","102","testUpdate_Success","","","passed","","","IntegrationTests","IntegrationTests.AttendanceServiceITCase",""
"","86","testFindAttendanceById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.AttendanceRepositoryFindITCase",""
"","68","testDeleteTrainingRoom_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryDeleteITCase",""
"","756","testUpdateUser_Success","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","86","testDeleteMembership_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryDeleteITCase",""
"","78","testFindTrainerById_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryFindITCase",""
"","32","testDeleteTrainer_Success","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","77","testFindTrainingById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryFindITCase",""
"","76","testDeleteTraining_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryDeleteITCase",""
