"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","70","testUpdateRoom_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomServiceITCase",""
"","78","testUpdateMembershipType_NameAlreadyExists","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeServiceITCase",""
"","29","testUpdateUser_Success","","","passed","","","UnitTests","UnitTests.UserServiceTests",""
"","74","testFindTrainerByUserId_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryFindITCase",""
"","90","testUpdateTraining_TrainingNotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryUpdateITCase",""
"","93","testUpdateTraining_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryUpdateITCase",""
"","758","testCreateUser_Success","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","76","testFindTrainingByTrainerId_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryFindITCase",""
"","69","testDelete_NotFound_Throws","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeServiceITCase",""
"","21","testUpdate_InvalidMembershipTrainingUnique","","","passed","","","UnitTests","UnitTests.AttendanceServiceTests",""
"","74","testFindTrainerById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryFindITCase",""
"","74","testCreateTrainingRoom_DublicateId","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryCreateITCase",""
"","76","testUpdateTrainingRoom_DublicateName","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryUpdateITCase",""
"","130","testDelete_Success","","","passed","","","UnitTests","UnitTests.AttendanceServiceTests",""
"","75","testCreateUser_DuplicateId","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryCreateITCase",""
"","71","testFindTrainingRoomById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryFindITCase",""
"","75","testRegister_InvalidPhoneNumber","","","passed","","","IntegrationTests","IntegrationTests.AuthServiceITCase",""
"","79","testUpdateMembershipType_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeServiceITCase",""
"","39","testCreateRoom_Success","","","passed","","","UnitTests","UnitTests.TrainingRoomServiceTests",""
"","77","testUpdateUser_EmailAlreadyExists","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","70","testFindUserById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","88","testCreateTraining_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryCreateITCase",""
"","33","testUpdateTrainer_Success","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","79","testUpdateTraining_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingServiceITCase",""
"","416","testRegister_Success","","","passed","","","IntegrationTests","IntegrationTests.AuthServiceITCase",""
"","73","testDeleteTrainer_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryDeleteITCase",""
"","87","testDeleteMembership_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryDeleteITCase",""
"","77","testCreateMembershipType_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryCreateITCase",""
"","68","testUpdateTrainingRoom_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryUpdateITCase",""
"","77","testFindUserById_Success","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","48","testUpdateRoom_NameAlreadyExists","","","passed","","","UnitTests","UnitTests.TrainingRoomServiceTests",""
"","759","testUpdateUser_Success","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","43","testCreateMembership_InvalidMembershipTypeId","","","passed","","","UnitTests","UnitTests.MembershipServiceTests",""
"","106","testUpdateMembership_Success","","","passed","","","UnitTests","UnitTests.MembershipRepositoryTests",""
"","88","testFindTrainingByTrainerId_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryFindITCase",""
"","75","testFindMembershipTypeByName_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryFindITCase",""
"","74","testCreateMembershipType_NameAlreadyExists","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeServiceITCase",""
"","92","testUpdateMembershipType_NotFound","","","passed","","","UnitTests","UnitTests.MembershipTypeRepositoryTests",""
"","79","testFindTrainingByRoomId_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryFindITCase",""
"","35","testUpdateRoom_NotFound","","","passed","","","UnitTests","UnitTests.TrainingRoomServiceTests",""
"","26","testUpdateMembership_Success","","","passed","","","UnitTests","UnitTests.MembershipServiceTests",""
"","92","testUpdateMembership_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryUpdateITCase",""
"","23","testDeleteMembership_Success","","","passed","","","UnitTests","UnitTests.MembershipServiceTests",""
"","133","testCreate_DuplicateExists","","","passed","","","UnitTests","UnitTests.AttendanceServiceTests",""
"","78","testCreateUser_Success","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryCreateITCase",""
"","85","testDeleteUser_Success","","","passed","","","UnitTests","UnitTests.UserRepositoryTests",""
"","53","testUpdateRoom_Success","","","passed","","","UnitTests","UnitTests.TrainingRoomServiceTests",""
"","81","testFindTrainerById_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryFindITCase",""
"","30","testLogin_SuccessByEmail","","","passed","","","UnitTests","UnitTests.AuthServiceTests",""
"","95","testUpdateTraining_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingServiceITCase",""
"","72","testFindUserByPhone_NotFound","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","81","testFindTrainerByUserId_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainerRepositoryFindITCase",""
"","149","testDeleteTraining_NotFound","","","passed","","","UnitTests","UnitTests.TrainingServiceTests",""
"","34","testDeleteTrainer_NotFound","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","106","testUpdateMembership_NotFound","","","passed","","","UnitTests","UnitTests.MembershipRepositoryTests",""
"","68","testFindMembershipTypeByName_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryFindITCase",""
"","86","testCreateMembership_DuplicateId","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryCreateITCase",""
"","74","testFindMembershipById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipRepositoryFindITCase",""
"","79","testDeleteUser_Success","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","119","testUpdateTrainingRoom_NotFound","","","passed","","","UnitTests","UnitTests.TrainingRoomRepositoryTests",""
"","108","testCreate_DuplicateExists","","","passed","","","IntegrationTests","IntegrationTests.AttendanceServiceITCase",""
"","41","testDeleteTrainer_Success","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","36","testDeleteUser_Success","","","passed","","","UnitTests","UnitTests.UserServiceTests",""
"","79","testFindTrainingById_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryFindITCase",""
"","48","testUpdateTrainer_NotFound","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","85","testCreateMembershipType_Success","","","passed","","","UnitTests","UnitTests.MembershipTypeServiceTests",""
"","74","testCreateMembershipType_DuplicateId","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryCreateITCase",""
"","80","testDeleteRoom_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomServiceITCase",""
"","72","testDeleteUser_NotFound","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryDeleteITCase",""
"","85","testUpdateTraining_Success","","","passed","","","UnitTests","UnitTests.TrainingServiceTests",""
"","29","testUpdateUser_PhoneNumberAlreadyExists","","","passed","","","UnitTests","UnitTests.UserServiceTests",""
"","87","testCreateMembership_Success","","","passed","","","IntegrationTests","IntegrationTests.MembershipServiceITCase",""
"","73","testCreateRoom_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomServiceITCase",""
"","122","testDeleteTrainer_NotFound","","","passed","","","UnitTests","UnitTests.TrainerRepositoryTests",""
"","75","testDeleteTrainingRoom_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryDeleteITCase",""
"","147","testDeleteTraining_Success","","","passed","","","UnitTests","UnitTests.TrainingServiceTests",""
"","73","testDeleteTrainer_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainerServiceITCase",""
"","75","testCreateUser_DuplicatePhone","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryCreateITCase",""
"","71","testDeleteMembershipType_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeRepositoryDeleteITCase",""
"","103","testFindAttendanceById_Success","","","passed","","","IntegrationTests","IntegrationTests.AttendanceRepositoryFindITCase",""
"","70","testFindUserByEmail_NotFound","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","108","testCreate_Success","","","passed","","","IntegrationTests","IntegrationTests.AttendanceServiceITCase",""
"","80","testDeleteTraining_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingServiceITCase",""
"","88","testUpdateMembershipType_Success","","","passed","","","UnitTests","UnitTests.MembershipTypeRepositoryTests",""
"","122","testUpdateTrainer_NotFound","","","passed","","","UnitTests","UnitTests.TrainerRepositoryTests",""
"","77","testRegister_InvalidEmail","","","passed","","","IntegrationTests","IntegrationTests.AuthServiceITCase",""
"","108","testLogin_SuccessByPhoneNumber","","","passed","","","UnitTests","UnitTests.AuthServiceTests",""
"","131","testDeleteAttendance_NotFound","","","passed","","","UnitTests","UnitTests.AttendanceRepositoryTests",""
"","75","testFindUserByEmail_Success","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","98","testDeleteTraining_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRepositoryDeleteITCase",""
"","75","testCreateTrainingRoom_Success","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryCreateITCase",""
"","111","testDelete_Success","","","passed","","","IntegrationTests","IntegrationTests.AttendanceServiceITCase",""
"","46","testCreateTrainer_UserAlreadyHasTrainer","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","69","testFindUserAll_NotFound","","","passed","","","IntegrationTests","IntegrationTests.UserRepositoryFindITCase",""
"","72","testUpdateMembershipType_NotFound","","","passed","","","IntegrationTests","IntegrationTests.MembershipTypeServiceITCase",""
"","70","testFindTrainingRoomByName_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryFindITCase",""
"","68","testUpdateUser_UserNotFound","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","14","testUpdate_Success","","","passed","","","UnitTests","UnitTests.AttendanceServiceTests",""
"","79","testUpdateUser_PhoneNumberAlreadyExists","","","passed","","","IntegrationTests","IntegrationTests.UserServiceITCase",""
"","123","testUpdateTrainer_Success","","","passed","","","UnitTests","UnitTests.TrainerRepositoryTests",""
"","31","testUpdateTraining_InvalidDate","","","passed","","","UnitTests","UnitTests.TrainingServiceTests",""
"","110","testDeleteMembershipType_Success","","","passed","","","UnitTests","UnitTests.MembershipTypeRepositoryTests",""
"","70","testDeleteRoom_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomServiceITCase",""
"","32","testUpdateTrainer_UserAlreadyHasTrainer","","","passed","","","UnitTests","UnitTests.TrainerServiceTests",""
"","69","testDeleteTrainingRoom_NotFound","","","passed","","","IntegrationTests","IntegrationTests.TrainingRoomRepositoryDeleteITCase",""
